signature,block_time,block_time_utc,wallet,side,sol_amount,token_amount,price_sol_per_token,mcap_sol,mcap_usd
5CkXXQDNRYYZujqqZY9GtJuNtBoU2tUdqS7b6mfHiy9Tb8koM88iesQ1JdaFqwyye1pioFc7rVSEajTj1ct1xzWu,1785083409,2026-07-26T16:30:09Z,2JVXDvyaipT1x4YT1mRoUUZFurAZLheAi7mMv5apZLV1,buy,0.120706666,580169.548033,2.0805412212557945e-07,200.59827849308925,14939.981057128125
5FzWzJrhw7Hj9Tydy5vjNrUkajiix2E4CY4c6pKE46owAK4MEKSfq31Mo3HXqSsBbGx6bQkKLQrRfWxYWFX4YKy1,1785083409,2026-07-26T16:30:09Z,FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR,buy,0.259607082,1200291.1173369996,2.162867643109546e-07,208.53589507556217,15531.15184020629
5dLCgDT6kcend1FhzVy96JcmCJBjQi9C8Rq3juVWPb8ABPpvxeTbxMHasLrT6n9uTzFCdNQLqtnSVzSGJbvcquJE,1785083409,2026-07-26T16:30:09Z,7NAd2EpYGGeFofpyvgehSXhH5vg6Ry6VRMW2Y6jiqCu1,buy,0.226580976,1084158.4485680014,2.0899249210230936e-07,201.5030209706644,15007.363666680369
5ii4hejDSc6x7uJSgTB92e3RzAdtiNKNek2qZE1jV8rsAzz94MfDxhXXqXxMZpzXUB2tUqmvNRRu7xRcjzg8xZXU,1785083409,2026-07-26T16:30:09Z,2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f,buy,0.256142529,1203891.967813,2.127620549419485e-07,205.13749746446211,15278.048990491787
65ft8SubfKFqJGytyMLrWPdGhYxvMWhbLjVUV5wkzG39E5oMoTZUUbDDiKGy2DKvsdnpmf5UHLtW5EGs2a4H2VBK,1785083409,2026-07-26T16:30:09Z,CR4Y5YQ2Dy8kdKCCYd32goMmG762FqFaBb5uVbQdxaKc,buy,0.010755555,51612.975633999915,2.0838858577482996e-07,200.92075627710392,14963.998272134731
DudcRN2QmuBv938C8RgSdw5kH4j5bjENmQD2PKDL6Gfi8cJVynVDrnDPC2mv7CkKxLTM7KHKGjKHTRXNbrMQ6yi,1785083409,2026-07-26T16:30:09Z,EbcdAjZJf2V5DyiPqxC4D77uDcJBEWynPzxv59nY4qp9,buy,0.0020472,9598.480673000002,2.1328375497579122e-07,205.64050181549086,15315.511303391355
itMKiFk67vebzhTkwsumKsCQ7gyMjASn6g8zE8VrsVWbwSbimkH2maDCcV4y7Q9U2WTLvnE6SFweZqaPZF5SSMM,1785083409,2026-07-26T16:30:09Z,EaNHi9dRgzfKUo7bDfcum71RgWS2PXmmrPC96pmDhXpb,buy,0.025171536,115983.910829,2.1702610146601682e-07,209.24873728708027,15584.24227157392
vvbXFtxNwaUkkjaT1PQ4gZ9BdyfJnDjG1nXMNun4X1TALKoQ7Er15p8TuvnPYKqEwZAR6hWCoSqWZe6kHRs8WUY,1785083409,2026-07-26T16:30:09Z,FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR,buy,0.227115055,1073720.5675019994,2.1152156517629256e-07,203.94146198611347,15188.971718620794
2HSJDLdLaX4APiZwcQkiCmq3egHKuHFJKqB3xeQPbrA1HoKfKbwaqxiGTYkEGECsXv8KNBZkH4seoKGG59qb2RiS,1785083410,2026-07-26T16:30:10Z,EbcdAjZJf2V5DyiPqxC4D77uDcJBEWynPzxv59nY4qp9,buy,0.00209916,9595.960063999999,2.1875455775135667e-07,210.91525247912466,15708.359515189333
2JWxypxf2w23XuP3H9hEZ4pfpfydqDud4ZCqx7SbVjWHjSKVmzmcdKuJpa8zhZCJ4LEG41LPo9rPZjvioa5ziy2u,1785083410,2026-07-26T16:30:10Z,EaNHi9dRgzfKUo7bDfcum71RgWS2PXmmrPC96pmDhXpb,buy,0.021645661,98896.22814900003,2.188724626321238e-07,211.0289321114539,15716.826046240041
41gF8MNSHk783Lo6nGgPBaArQDZ8TbfqW7rYM6h856mfvfnpss3iHfZnCDHAXysrigA6YfQJuzgRPzLhFEBePf2p,1785083410,2026-07-26T16:30:10Z,A4rWFozNza39oA323my8dLffKaHPSTh3G3ewHbQw2cqb,buy,0.052652946,239758.50082999998,2.1960825504716268e-07,211.73835661252667,15769.661936393777
5NuTpaHQ8tRcLNZHiF1qtknpKAFSbttwaoeu528kkrZ9PAvdwC7gF3xR8SbpXwnwzENKdzwZT5xiJE5jkNnTqPz9,1785083410,2026-07-26T16:30:10Z,CR4Y5YQ2Dy8kdKCCYd32goMmG762FqFaBb5uVbQdxaKc,buy,0.010755555,49159.717267,2.187879751542022e-07,210.9474723333339,15710.759156976717
5aaACtTtA8Vt3dJHfSCQF93Jkqcu3HMpT5Bfj7NTtQ13B1A2vjV7cKyqaz2jLDPFp6ywnje3SoSgiUrv7EfUvq6o,1785083410,2026-07-26T16:30:10Z,DpLyDsrVNTqdSkPjcKB1anHJDsCaMm9worDmavpFyXuR,buy,0.05092552,232944.819038,2.1861623800138087e-07,210.78188956642066,15698.42703020248
5icJyrxEM6mekawbHKmFMLSp66D1Mu93GUvu4iYJKjdtVa5HX2QTyGmdCmBDZU9ZSXSSRrBkmoxSG4k2Ro5rTty9,1785083410,2026-07-26T16:30:10Z,8NsfpmaZCjGqFRr6kvZgCe3buAqBzA3m8v9nY6NW2anL,buy,0.977777777,4398450.191153,2.223005227993016e-07,214.334144049007,15962.98869582897
612RQiZVcY6iMYYbdaoKzxsuwquUVs7uUqHPZWgsMqzZb3gtmrUGaMQX3AMM2LHfHyoBBo2z5NCYKvcCRpKgRqTq,1785083410,2026-07-26T16:30:10Z,3igBk9uCYvoNA7Ga2EQSTr4yELvPGBzHnZdqvt7zk45y,buy,0.029629628,135052.502287,2.193934025526909e-07,211.53120358868523,15754.233776813511
61nMpNPAm97gsHPdqgDTTvBiii39BcvV9LT5Paa5Gt3BJaKeXHE2dCdWChQzvTVnWvZPCu7SCGQ5Xk62Xpoykwy7,1785083410,2026-07-26T16:30:10Z,4EDbfvj4avEKHHHu7skwKFWGLhrVbw5B64vB1H4LTfDu,buy,0.021645661,98845.24149,2.1898536210455668e-07,211.1377857096496,15724.933148191565
666CU9fdYiHS2SCC52p1AMDmVdL7UbYMjiucAyo1ioqNUFSvUBYTfQ3kWZejBiqnW1DmgKtp4yBUhuhoTifMSeWL,1785083410,2026-07-26T16:30:10Z,5VqL3BXB5XLidG2HvgzCVnVLVtPuZX8SeeRcvdqFtXbt,buy,4.888888888,20558227.443518,2.378069267611622e-07,229.2848593176531,17076.474836298436
aVqpzeGHpFdxmK4e2tf1ZGz38xCnio1kurYx8Vy84CFfDYcXa4GzM1yoBw8gusXdZkUc8raeyLqZg7PH3JBKYr9,1785083410,2026-07-26T16:30:10Z,A4rWFozNza39oA323my8dLffKaHPSTh3G3ewHbQw2cqb,buy,0.052550004,239758.50082999998,2.19178898008127e-07,211.32438604559187,15738.830602871503
2w8ysydYkQYStxJrvcLKcW99SkYwR8eLkf9vpZaJza7NdncCMFNDFmU4LWwkxHBkoyzEG7zx1k54p4kuWMNuzzYx,1785083411,2026-07-26T16:30:11Z,7xQ19LQvvduTTkcpTqirW81gRY5XCWA1L44M9beBug8R,buy,0.087813663,397217.986401,2.210717188202808e-07,213.1493755845387,15874.750558646507
3A9H276SefijMPKgHpmaomRK9u1sdo2s1Z91jLFbWpLjkQSvLLdz2N43PNo7YSpTq1L3NqxrzZaBSc43Vm1vtY7E,1785083411,2026-07-26T16:30:11Z,4A3HGpsSR5VuGBE3EBRds2xYfSF8GKTRHTytXi5YTMLe,sell,0.432051876,1911214.319328,2.260614477563737e-07,217.96029220806625,16233.053749296274
3d2iVYUNXmVvhSxYFwomC8fPR4RJ8AtuprxDRMU1WQ7RTq4G5VoKMCGR1DMmFoQLuuqxbNjiAQmX5S3wfz1dnHUY,1785083411,2026-07-26T16:30:11Z,9fwGq3uqfedVbwuRLr14u43DFVRWiLRYtcW6oFvTfwu3,sell,0.975057328,3919889.329093002,2.487461369797428e-07,239.83205115169312,17861.99925550168
41VUpT8PKhHC66xHFMUJz2bDP1deTxQf2dxkzbDSTfhNZin5HxDPfADqdhuK4ETRbNED2qE15qEi5MHq7cccRNGV,1785083411,2026-07-26T16:30:11Z,CR4Y5YQ2Dy8kdKCCYd32goMmG762FqFaBb5uVbQdxaKc,buy,0.010755555,42762.785798000055,2.515167054552143e-07,242.50333332072097,18060.948644815082
4A13RD3EMDgVV8oYajngF7GSfLgVp5BdpRJagriLBzPgRrZh8emUducQbutsrE7LoBWJSAncRLwFWiiz2yLb1yaq,1785083411,2026-07-26T16:30:11Z,FCwWgvAS74FNvQiVZdZmjZkUt25vT5ovtEDDZyRBjJ7w,sell,4.463793635,18671606.078919,2.390685416205199e-07,230.50126284920967,17167.06906201062
4q2fhxJgGBLiQu4eq4UcPTBPdoJ2sgQup3L9hyj3pGyUc4A8QuuG9f9SVc1UGZEUiiDSWiFU2he8p5238w6SBBFo,1785083411,2026-07-26T16:30:11Z,DU4D99x8BBKxSUY3QoiNrBGY79bM4oLDBSZKNauh5Yy2,buy,0.977777777,3930707.124124,2.487536583428124e-07,239.83930297861326,17862.539350649207
562sMX44p8weA3sp2LeaQqomXuYXHnFFiCzTLDB4Sg4gTZumFjDN6kvDTcyzeJsvtWs636HrVUXi9b1Lv6E6Urjx,1785083411,2026-07-26T16:30:11Z,FT9AgC7PG29RVxp2KRiMYkP8tMCP62ed4S89B5e9d5jC,buy,0.097777777,443264.542621,2.205856043026702e-07,212.68068150442656,15839.843575739847
5mqzwd65HkiVPPkTDspxuGKdtainZ8bYuXcQrubVfUMq2UoX7s2qE5njK9Sg47HvbwjzJXbThtiGDo1Tsw1bN44A,1785083411,2026-07-26T16:30:11Z,9fwGq3uqfedVbwuRLr14u43DFVRWiLRYtcW6oFvTfwu3,sell,0.872617397,3919889.329093,2.2261276371338517e-07,214.6351954735131,15985.410137394321
2JoVAL96A36GAHeX1j5cs3sbVi1BU2VoqN9k2fvtMxHnFRoH9jG14tHFroUa7inCAqSngoz5DNUqK3iDqawVBJBA,1785083412,2026-07-26T16:30:12Z,5KWw4YnmhgmCJi8TK9Cxdujqvi4LiYJAapvughyYvcKR,buy,0.098765431,431552.887701,2.2886054945930357e-07,220.65908508560364,16434.05205681121
2iEDBC72BAPYXKM6r462zXL5KwFKdzzEaHHV3cBk3dN4e3WNv6mmgR1xz2szAu4Ub3ZKhSwp77hx1N9hkjkGEtgs,1785083412,2026-07-26T16:30:12Z,CR4Y5YQ2Dy8kdKCCYd32goMmG762FqFaBb5uVbQdxaKc,buy,0.097777777,428217.36543500004,2.2833678615689367e-07,220.15409140545987,16396.44158441836
3hU7LdZEFw5JHeNPp77nEQhPChjKRBYm4ymNLiVHB7wafrU2FtYbKRgXLqMqENTXsbgHV2SYrVATXFqmzsCFuaVr,1785083412,2026-07-26T16:30:12Z,CxYpzfELZZSk54ZuTzjpiMJkAa6f1RXY7yWzznNDGn99,sell,0.107004917,484138.271678,2.210213966954649e-07,213.1008568072847,15871.137020093061
3j8VdwbEBxLMBnSrS6MmSDbcCqkoYFTMw3CEihFdrCEwhJReVs4NZVyB5FnDbsbeDT4RBccWCYHtdB4v9mps2gSt,1785083412,2026-07-26T16:30:12Z,FT9AgC7PG29RVxp2KRiMYkP8tMCP62ed4S89B5e9d5jC,buy,0.097777777,442438.91379,2.2099723589505377e-07,213.07756183518813,15869.402077777188
4A4PdAxY7esq7us4BVmSYuqwDeLrZNBq4R7KCtSdHVNXzBkKiUSHHwF6d2a6jfqao1H18LHpTjsKiNQSaNdZZBFw,1785083412,2026-07-26T16:30:12Z,B49bjwLPGKUCU3TRXm6zWV3cPduqG9P8VUzTtS2CVS6x,buy,0.048888888,220835.219054,2.2138175336989788e-07,213.44829971202617,15897.01356526715
4gT81CHhowDYoPja5wAqKC3Ysu2giXkNaZh6nr7BkM5s8EgV7ZBycH1sWAoN9BNWY1d7DSi4NhN51c9sQZJF8ZLX,1785083412,2026-07-26T16:30:12Z,GoJmdBv5s96u7PD66NDkuGPTc7mWoh5b74urHGVN279C,buy,0.049382715,222702.251514,2.2174322290987524e-07,213.7968156015762,15922.970023254227
4iNRBj5LVme9YtenHJ2i9KE7Ro9v9yGGocrzeqPj3JE6T3Ktvdxr93HUyoxPTjWXs5Nz2ekvGderYXLjD8WCDqg6,1785083412,2026-07-26T16:30:12Z,9fwGq3uqfedVbwuRLr14u43DFVRWiLRYtcW6oFvTfwu3,sell,0.806840925,3554812.4107109997,2.2697144934256134e-07,218.8376829069395,16298.399277280545
5mL7EVFYfYbgFeubLLN27D9uhakFzMWccxhktcgA8LR3zF6T9nphf988xTEb73hRugVn9r6uzzMEgzdU657QTwWR,1785083412,2026-07-26T16:30:12Z,aKmaJt9FWsQB3TqgR4sCJo5XksrkE7JDb7renvns816,buy,0.197530863,876508.151855,2.2536112480181174e-07,217.28506608113796,16182.764855386677
64wHQ9r6yASz6FgTbRawjhq5UqtnhLidyBKBCi5LZgfCPDZ5RxgHnS9Xh3pG4TcMvNDiX2dFWsvkoFDtQVMuB5ai,1785083412,2026-07-26T16:30:12Z,Baf7AGwsnTWW4ps6B3zs48wVj8aKH4WCR9h7ytcQS3S2,buy,0.019753085,89153.83196299989,2.2156181697493172e-07,213.62191054376567,15909.94359914872
JHmRmGH8wqC25G7gzVCH4BsTbkkg2u58R5C4LToricCQB2RfafSwHQmd3X5Hffz6zQr5cqjBwKSnKvnquMuwUET,1785083412,2026-07-26T16:30:12Z,FcYgLYimwomLtUhb9eohxDLzmVbEf5Boem3yJ6HpggSr,buy,1.173333333,5215897.204681,2.2495330850212952e-07,216.891864317953,16153.480322449795
227M8ag3zSP8Y5vBAnUmsUzVo5AR8XxWFbLahv8gt8rWnYf8oo6yj3J5xP6Sex2iaPvE7Vr8NmwWk3nDakymyrBb,1785083413,2026-07-26T16:30:13Z,9fwGq3uqfedVbwuRLr14u43DFVRWiLRYtcW6oFvTfwu3,sell,0.75883424,3554812.4107109997,2.1346674657530668e-07,205.81693571387498,15328.651591132082
2X3ZxQQ8QkvHXGe41R6wfXp6ez2ZqLknQRjUGX7XayvyUhk3UvK33NTyMhGT9k9qyR41JNWCTJV124sQXcC8mqL4,1785083413,2026-07-26T16:30:13Z,7MUrpzoaqifpVyxPXiiBfENHKHFoFJkwGEivZ8bxem8T,sell,0.417589548,1979506.223971,2.1095642082008313e-07,203.3965701868187,15148.389749419455
3nvEtFpUMjX4JvNfNy4KDHoewk9n5iV45XqJr7R5SfFjMKwL9vZBsEMVstSMor26YPj23HChccjwrbjc5m2RPjjA,1785083413,2026-07-26T16:30:13Z,CR4Y5YQ2Dy8kdKCCYd32goMmG762FqFaBb5uVbQdxaKc,buy,0.097777777,461701.1321429999,2.1177720865911992e-07,204.18794420929282,15207.329003503204
4dUf5Sq86QvYaJHaqPMkZpP1DqDY4CX6bj7HZdxzsD3geTEPjJMNfexMpNAgzTvXoiusHhm21Lk2PFY73gBXdE48,1785083413,2026-07-26T16:30:13Z,99xnE2zEFi8YhmKDaikc1EvH6ELTQJppnqUwMzmpLXrs,buy,0.000977777,4622.533346999437,2.1152405544779712e-07,203.94386301605553,15189.15054040392
5VS9bowo8pWUSrSrF59rDi3NsQbHkqQj7d3htYmdPD7882JizK3mmp1RExjz4Qqn9DRfUj7pHKizGbjd2MXFbZYP,1785083413,2026-07-26T16:30:13Z,4Lodm2nk8y82NtDUPexvbzvMPPKyDgZ38ZzPwXFJiwvN,sell,1.014576757,4652858.209851999,2.1805451858638783e-07,210.24029997188364,15658.090999684653
KsC64BsoNe8nh3S2AkMzZdaqMUMKhD7CpRFAoPjFpa6Vjfs3tHGEoLRqa231p9apMzvBhZtdL6Loz45J6kbFoac,1785083413,2026-07-26T16:30:13Z,4LmQ98faZpeZrHizD4chtAtFPw28BHP6uToC5FQR1gcU,buy,0.097777777,465298.744618,2.101397825181613e-07,202.60919699832613,15089.748465908267
hUvyvW7U6hzKHirjGxjQiyV65Avw2uPR5SC1GSqewkAQTJSFQqJ2Sgbkp98H4zDJ8jWaw1aU3TU9YDTmrMjURJx,1785083413,2026-07-26T16:30:13Z,8NsfpmaZCjGqFRr6kvZgCe3buAqBzA3m8v9nY6NW2anL,sell,0.98209828,4398450.191153,2.2328280128654928e-07,215.28122152831668,16033.52429417413
3rX4eRYRV5U6TDw36zyad1pYe4Mc7bTmA9E6sfundurkPNV4xq1wTV1ek75DBPmq4UjBc3YvrPbGrvi1QVmYHXsL,1785083414,2026-07-26T16:30:14Z,B4FARCzHz6cYrAtZ5SLBzswf73AKAduPVqhknQXMPvge,buy,0.391111111,1882186.208807,2.0779618359221793e-07,200.3495834649844,14921.458968918796
3xU7NNXJjB6Z5fjd4TTNhRQKvEnULrREkPLJX5P2rs4ckFyxTkfxyKryzC3kLTVXq9iXj22BLqwqkTvxS3F5MiU2,1785083414,2026-07-26T16:30:14Z,9fwGq3uqfedVbwuRLr14u43DFVRWiLRYtcW6oFvTfwu3,sell,0.729754888,3590360.534819,2.032539297719272e-07,195.97010620435603,14595.28813731734
4dAcXCLXRFMsby6hWAhzwQ6VaCYNnAd8dLmreVZoT7ehWzn9Uh6CxKFzDm5sx1d6Hwne2AFQHN465Ee3Qg5T2Z12,1785083414,2026-07-26T16:30:14Z,9fwGq3uqfedVbwuRLr14u43DFVRWiLRYtcW6oFvTfwu3,sell,0.73435144,3519264.286604,2.0866618139344981e-07,201.18840395763752,14983.931899218645
4vnLrpKmZkvY3JKJuFeCAyumk8XDR6kakejVUXqvXME2G7fsva8SpUc4df7s35qUTRXG7dVph6XNTJ5QG9nJihwR,1785083414,2026-07-26T16:30:14Z,EqVjkrxV7i3xVMFBZWJFPWrp9e1fBPYZTtSJtdQc6PSs,buy,0.488888888,2439666.750938,2.0039166735048243e-07,193.21041604070368,14389.75437562093
4yfT1qLXpHWhge3JAqegx3hMqYkNMsciXE23KC6QPfJ7H8KdGGrvDrq2KQLDU9TEDLVAZVNjkhjq2vgieqrxofXa,1785083414,2026-07-26T16:30:14Z,EqVjkrxV7i3xVMFBZWJFPWrp9e1fBPYZTtSJtdQc6PSs,buy,0.488888888,2410234.6702619996,2.0283870862535406e-07,195.56976495494675,14565.471876043854
51GYhpegPQ6GdduaZzJXzyKqvxHGuvCujPvRJrHK81XE5L74dfnxmgfseDbmMJDvcoj6kxf6sKPzdYpnDs82JCDh,1785083414,2026-07-26T16:30:14Z,7eDUBD4AQ5GyhDh7RSLrBbebRGAxNpfPF5SSvgMn76vg,buy,0.078222222,374219.344089,2.0902773529899758e-07,201.53700118942683,15009.89441534103
56TqmHeLEr4jEniCLyujq4m9pnf6kNeHhfzA7D22z3AtykXS9tGu1ba7VXbtxPCf6j8494rwWh1b4UibZvognzeh,1785083414,2026-07-26T16:30:14Z,Baf7AGwsnTWW4ps6B3zs48wVj8aKH4WCR9h7ytcQS3S2,buy,0.049382715,246453.35960600013,2.0037347057855945e-07,193.1928713697085,14388.4476991415
5VZps5AAz6u3MmNZVENtGs6FmyMdjmh9kKP5PRw9NjLxHrncdbEd1LbXg1JpuEHqZjrWL6xv84T1X7Cedsran9b3,1785083414,2026-07-26T16:30:14Z,7fkCpkeUvf9oyn7jvtDB81EjYBYagrNb3usAPsvVcCDd,sell,0.265120952,1326698.946847,1.998350512224947e-07,192.67374685138364,14349.784802688318
9fPq7CksrVDnexaWapTbRV8QA9Ab4AqJrLFbrSQKhbwohE9xFz6z3pXBMxiqzWFyQxtzqDvRbEJHwAZXVoDjXfc,1785083414,2026-07-26T16:30:14Z,FT9AgC7PG29RVxp2KRiMYkP8tMCP62ed4S89B5e9d5jC,buy,0.029235555,138906.37561800005,2.1046949695382837e-07,202.92709576194312,15113.424648686107
EybvoHaWCFXREkGyGsJ73JuCLEgQ7CNQ7iKNtxS5PdGAYASzq58udEUCZMNkybYuqCPxCM3bQ3f4jE2Mhi748xP,1785083414,2026-07-26T16:30:14Z,99xnE2zEFi8YhmKDaikc1EvH6ELTQJppnqUwMzmpLXrs,buy,0.000977777,4647.40017100051,2.1039225459887616e-07,202.85262147000472,15107.878018280497
rzfR1EMH2ziwMD3GGmw9wHRVDYgXdT6KkUHmHA9yYCLycKRRwd6hDD3JkKbB5oezFRd19paEjPwbccuk5Unwa8s,1785083414,2026-07-26T16:30:14Z,GZTdqMLviYuUALdSnwAHxUeVyh1bRezw4X1ucc4LJu96,buy,0.007112729,34063.099968,2.0881038445361496e-07,201.3274393457713,14994.286853810445
sdm9hBmzwyVp99Xe38rkZnp9TFVjnDJx5CjRij2qTzpzMadWCAVRriyvHisEqBXSZsbjhHEdgtZaXiny4eYe8Bs,1785083414,2026-07-26T16:30:14Z,CusLVeFnzn8e8swmzqRFTTBfiJrmMxH58bmDsYzjzpDv,sell,0.235834138,1174247.586259,2.0083851204781852e-07,193.64124757686176,14421.841465487141
tSCnoA9cooZaZNXbQEzcBtD6mg3SvGECkBrQRrxyzxtYPKZHRCb8wiKiBJbwuLtNKcvVo4kZf18ucqNsNQfRJgC,1785083414,2026-07-26T16:30:14Z,DU4D99x8BBKxSUY3QoiNrBGY79bM4oLDBSZKNauh5Yy2,sell,0.814250925,3930707.124124,2.0715125784942945e-07,199.72776933105843,14875.148046154678
2b3dBsMgWENJuyU6NfbR57SHG2BcUqbZEDW6FCKWDsQs9u5bCK34bHwyAGPp3Gg1UJQ2TKE13Kmpw1YBWeXuFkqs,1785083415,2026-07-26T16:30:15Z,3igBk9uCYvoNA7Ga2EQSTr4yELvPGBzHnZdqvt7zk45y,buy,0.029629628,143757.17821599997,2.061088591727955e-07,198.7227261341251,14800.295328391716
4i84TxhnEYUSLDWhmA37hobAxMRTqVJKKEGD1mumyzPvTesBKS2Dk2pt2D2omUPM26t9dHrM59bVjpcFmmx1BmgP,1785083415,2026-07-26T16:30:15Z,DRTn6u35QdLS5j7RukrP2QoiBde73nSmkj22sNhpKpme,buy,0.684444444,3350155.347892,2.0430230031889994e-07,196.9809072632202,14670.56968402551
5U6jF6sQ89Mu1AyPa4JsbGxwz7sVjk5EXt1dqZEDaj1y6YFUMHxmfP56cA5MypEQLuRaugn8wsfft6WFMzLWYMoA,1785083415,2026-07-26T16:30:15Z,CxYpzfELZZSk54ZuTzjpiMJkAa6f1RXY7yWzznNDGn99,sell,0.29531384,1452414.815036,2.0332610005267692e-07,196.03969018533581,14600.470551471275
2GWXJ1WNVJpcgdgeF8AmGu8WeDMQQd2cGpMBpEUyPa1ZfETgDPim4EkiSTHjF8BEEKN8gKY4P9uAgydznJ34PHrB,1785083416,2026-07-26T16:30:16Z,iNyUtaMtqWNyJcwy3CyENdou1YK7F7eGcXaqC7FioxQ,sell,0.465242768,2341110.659736,1.9872737158544397e-07,191.60576210758651,14270.24438010099
4L12Hgh9ZmErMxQUW6TchPVZrpDL77rFEC2k1Y9HSyuT6YkpfgvXh9dXtdjo4tnZdmjgpxjcZK93yzyevco3tbd5,1785083416,2026-07-26T16:30:16Z,FAoLSqAkBJyKYwzdBHdTBeXymvXPPcTczKozhZbGtxB4,buy,0.098765431,499270.59280499996,1.978194438513121e-07,190.73037094204616,14205.04777159071
4zxBp3dVj2fR8FSU3ykwsp8MnCseqcG4YEjXbuusixofgv4KTazZAcvyYrFzx5ExkGHn9bPfCg31bmVTKdrDftep,1785083416,2026-07-26T16:30:16Z,CusLVeFnzn8e8swmzqRFTTBfiJrmMxH58bmDsYzjzpDv,sell,1.352486098,6654069.655468,2.032569792666043e-07,195.9730464171057,14595.507115880439
5MgJBiQFNcTeEqzXmLW2FYVBYRLBsXtdqnPvKSvU5b1s4VognvZ6aDrtHSggq4AS477PASNggzdztBHYskzj6Mww,1785083416,2026-07-26T16:30:16Z,G6uX88CngTFquet1wjd2VuqqseLKxHcwrptHhx5fArXs,buy,0.098765431,498037.004189,1.983094231337869e-07,191.20279128900953,14240.232276102186
q5qGnH8jqkyGdjDrXhau5iGFBCeC41tXzvmqrBX9X5ogwm9T7961nr2axv421rLixP4uLGvLwQ1rFENERdMBm15,1785083416,2026-07-26T16:30:16Z,AnUqXY5EtSmMYS1Dq29we5p3GEnUFWgd8QaYiuiYpMVP,buy,0.097777777,473646.213895,2.0643631075593442e-07,199.03844313697238,14823.809019921795
xdEicjiRTVp3nkqanz2wCJoyPmBUk4GXXrWKrVqiHiUwLwh8LkPHHPC7shqfVF3awVmKdg614vKJMFqSCzCh2mP,1785083416,2026-07-26T16:30:16Z,GCN8CBHMH46uucpMWp1p3ZeKbkbTcLMau8z1qywbk3Di,buy,0.000987653,4790.098929,2.0618634701270907e-07,198.7974371138068,14805.859586617604
32x9QEstrd95KYeZWV4Vq9JNLp8kFLkvawMG9eyq1hnK3ub7nrCV4TKRzBDrnBjKXGNyT2U7zwiUSgqCHUbFZvta,1785083417,2026-07-26T16:30:17Z,xyzfhxfy8NhfeNG3Um3WaUvFXzNuHkrhrZMD8dsStB6,buy,3.25925926,15753031.454917,2.0689727366618605e-07,199.48288694467465,14856.909912501282
3A5vQcv23vVAwRUFrdUzwjPtzEpVuqtJtKKtegq1fUSdahpXdoVCT7h3CUjYRf84q3cuTuszssiuuWZck4RCyATs,1785083417,2026-07-26T16:30:17Z,5fyu4QvFMBcfzzBc9TgpvCHq4E1atgQdy6Sa6Ee9mzrB,buy,0.024696296,124341.890275,1.9861605727064776e-07,191.49843686119564,14262.251105382602
51sNhUHiNnP7absECbWj5S9e7Uuq1Z4nyA3B9YGz5RtUtmicUg9M6C4MQhNLPNSnttRzrbxgvdTvNTZpq9UdTzpg,1785083417,2026-07-26T16:30:17Z,5ZUp9q4NRz7BgpL4PVWo1FaX6rhusRK5tNmyv3kcotTL,buy,3.259259259,13508442.611137,2.412757231031882e-07,232.62934760533787,17325.562675133096
5JHdfQXrogHunKDhFUs3BZtdpLX9HCmyFTcknBz6n1pb96PvXk16fwY2eBC9jeRbLw9w1Gbfg32HR4DVsjnWb312,1785083417,2026-07-26T16:30:17Z,F5ugfa5tqJ8sUKW9grZ3wQwdMXuTQiKANffcDtwTpuAH,buy,3.259259259,14566098.927048,2.2375649618497607e-07,215.73794105967986,16067.53944723648
5fJuMLvgVQCXTgpW2w72fj2LokPNiwcpeZjYx6fSkz6zAgtbVAFYwTNdhRjCVXtMRhJ3DunnjkYNxWxCib2gYXXU,1785083417,2026-07-26T16:30:17Z,5qZrtvrof9PvJMGoCYH2XcuzuSV25TvdDMoM6XnwfaNv,buy,0.0242,121768.64434,1.9873753322266804e-07,191.61555959159207,14270.974068444033
29czHtwXkPEb3rsqyZwsnxjeH6EMHiK99kWANZ3vijsPMqaxFdLXZtpTkFve1wZtTc4sRh8JxsmzB62KgoQdNHXF,1785083418,2026-07-26T16:30:18Z,2PSYPF2UgeSaNGgrtrWBQbocLpv35ZL51HxYawvyiLEL,buy,0.488888888,1860255.4341670005,2.628073967803881e-07,253.38941055719917,18871.71227110922
2VprcQfEVEJXY8A7v6yuCYM9nGmZzLHnPFbnhSWh7SNEdJkDjEX5kUKeyh8kz2XuAaePtbGFfTXwuFsvhCv1vonu,1785083418,2026-07-26T16:30:18Z,EZRLgpJZdLgT8ZCo1ntY1fLw8x65H9xcDRuPGvPP1m8G,buy,0.493827159,1859129.410271,2.6562279972108895e-07,256.10392050008835,19073.8811403079
2bYxSiU1axZsMk3sC5avoUXiWmfktoA3aQLoGqtLnSpCF2JyEeEowPYSPtXTGWk6nVgYeXSZqNaBaYsEhsTi7mCK,1785083418,2026-07-26T16:30:18Z,DLrGWqkLdPkBv6pFnLcVPdsTi1XZPTHUwtwbuMFK54ye,buy,0.488888888,1904537.504363,2.5669690771645686e-07,247.49789745256766,18432.92937206231
